Name,Team,G,AB,PA,H_b,1B,2B,3B,HR_b,R_b,RBI,BB_b,IBB_b,SO_b,BB%,K%,BB/K,BABIP_b,HBP_b,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA,W,L,GS,CG,IP,H_p,HR_p,BB_p,SO_p,R_p,SV,BS,BK,ER,HBP_p,HLD,IBB_p,ShO,TBF,WP,HR/9,BB/9,K/9,K/BB,K-BB%,GB%,HR/FB,LOB%,ERA,BABIP_p,FIP,WHIP
Carlos Delgado,Mets,139,538.0,607.0,139.0,85.0,30.0,0.0,24.0,71.0,87.0,52.0,8.0,118.0,8.6,19.4,0.44,0.28600000000000003,11.0,6.0,0.0,12.0,4.0,0.0,-10.8,0.19,0.336,2.4,0.258,0.333,0.448,0.7809999999999999,0.5,101.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ryan Garko,Indians,138,484.0,541.0,140.0,89.0,29.0,1.0,21.0,62.0,61.0,34.0,1.0,94.0,6.3,17.4,0.36,0.32,20.0,3.0,0.0,12.0,0.0,1.0,-21.6,0.194,0.3670000000000001,16.1,0.289,0.359,0.483,0.8420000000000001,0.5,124.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Julio Lugo,Red Sox,147,570.0,630.0,135.0,89.0,36.0,2.0,8.0,71.0,73.0,48.0,0.0,82.0,7.6,13.0,0.59,0.262,0.0,4.0,8.0,9.0,33.0,6.0,5.7,0.112,0.28600000000000003,-23.6,0.237,0.294,0.349,0.643,0.4,66.0,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Felipe Lopez,Nationals,154,603.0,671.0,148.0,108.0,25.0,6.0,9.0,70.0,50.0,53.0,1.0,109.0,7.9,16.2,0.49,0.28300000000000003,4.0,6.0,5.0,11.0,24.0,9.0,1.4,0.106,0.294,-20.9,0.245,0.308,0.35200000000000004,0.659,-0.2,75.0,-1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Delmon Young,Devil Rays,162,645.0,681.0,186.0,135.0,38.0,0.0,13.0,65.0,93.0,26.0,2.0,127.0,3.8,18.6,0.2,0.338,3.0,7.0,0.0,23.0,10.0,3.0,-13.8,0.119,0.315,-9.2,0.28800000000000003,0.316,0.408,0.723,-0.2,89.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Stephen Drew,Diamondbacks,150,543.0,619.0,129.0,85.0,28.0,4.0,12.0,60.0,60.0,60.0,5.0,100.0,9.7,16.2,0.6,0.267,3.0,8.0,5.0,4.0,9.0,0.0,-5.8,0.133,0.3,-16.0,0.238,0.313,0.37,0.6829999999999999,-0.6,70.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jose Lopez,Mariners,149,524.0,561.0,132.0,102.0,17.0,2.0,11.0,58.0,62.0,20.0,0.0,64.0,3.6,11.4,0.31,0.268,5.0,3.0,9.0,16.0,2.0,3.0,2.0,0.103,0.282,-23.0,0.252,0.284,0.355,0.639,-0.6,69.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ken Griffey Jr.,Reds,144,528.0,623.0,146.0,91.0,24.0,1.0,30.0,78.0,93.0,85.0,14.0,99.0,13.6,15.9,0.86,0.284,1.0,9.0,0.0,14.0,6.0,1.0,-35.4,0.22,0.368,19.5,0.277,0.3720000000000001,0.496,0.8690000000000001,-0.6,116.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jason Kendall,Cubs,137,466.0,514.0,113.0,89.0,20.0,1.0,3.0,45.0,41.0,31.0,2.0,42.0,6.0,8.2,0.74,0.259,9.0,3.0,5.0,8.0,3.0,4.0,1.6,0.067,0.275,-23.8,0.242,0.301,0.309,0.61,-0.7,61.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Craig Biggio,Astros,141,517.0,555.0,130.0,86.0,31.0,3.0,10.0,68.0,50.0,23.0,0.0,112.0,4.1,20.2,0.21,0.3,3.0,5.0,7.0,5.0,4.0,3.0,-5.3,0.13,0.29100000000000004,-18.9,0.251,0.285,0.381,0.6659999999999999,-0.8,70.0,-2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jason Bay,Pirates,145,538.0,614.0,133.0,85.0,25.0,2.0,21.0,78.0,84.0,59.0,3.0,141.0,9.6,23.0,0.42,0.292,9.0,8.0,0.0,8.0,4.0,1.0,-25.7,0.171,0.326,-2.7,0.247,0.327,0.418,0.746,-1.0,93.0,-0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jermaine Dye,White Sox,138,508.0,561.0,129.0,67.0,34.0,0.0,28.0,68.0,78.0,45.0,2.0,107.0,8.0,19.1,0.42,0.268,4.0,4.0,0.0,17.0,2.0,1.0,-30.0,0.232,0.344,6.0,0.254,0.317,0.486,0.804,-1.2,104.0,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ray Durham,Giants,138,464.0,528.0,101.0,67.0,21.0,2.0,11.0,56.0,71.0,53.0,6.0,75.0,10.0,14.2,0.71,0.233,2.0,9.0,0.0,18.0,10.0,2.0,-2.5,0.125,0.28,-22.4,0.218,0.295,0.343,0.638,-1.2,62.0,-1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Jake Peavy,Padres,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,3.95,19.0,6.0,34.0,0.0,223.1,169.0,13.0,68.0,240.0,67.0,0.0,0.0,0.0,63.0,6.0,0.0,5.0,0.0,898.0,4.0,0.52,2.74,9.67,3.53,19.2 %,44.0 %,5.8 %,78.3 %,2.54,0.273,2.84,1.06
CC Sabathia,Indians,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,3.23,19.0,7.0,34.0,4.0,241.0,238.0,20.0,37.0,209.0,94.0,0.0,0.0,0.0,86.0,8.0,0.0,1.0,1.0,975.0,1.0,0.75,1.38,7.8,5.65,17.6 %,45.0 %,7.8 %,74.1 %,3.21,0.311,3.14,1.14
Brandon Webb,Diamondbacks,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,3.86,18.0,10.0,34.0,4.0,236.1,209.0,12.0,72.0,194.0,91.0,0.0,0.0,0.0,79.0,5.0,0.0,6.0,3.0,975.0,3.0,0.46,2.74,7.39,2.69,12.5 %,61.8 %,8.8 %,72.4 %,3.01,0.285,3.24,1.19
Josh Beckett,Red Sox,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,3.12,20.0,7.0,30.0,1.0,200.2,189.0,17.0,40.0,194.0,76.0,0.0,0.0,0.0,73.0,5.0,0.0,0.0,0.0,822.0,3.0,0.76,1.79,8.7,4.85,18.7 %,47.3 %,8.0 %,75.2 %,3.27,0.304,3.08,1.14
John Smoltz,Braves,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,2.13,14.0,8.0,32.0,0.0,205.2,196.0,18.0,47.0,197.0,78.0,0.0,0.0,0.0,71.0,4.0,0.0,9.0,0.0,853.0,8.0,0.79,2.06,8.62,4.19,17.6 %,44.7 %,8.7 %,76.2 %,3.11,0.303,3.21,1.18
Aaron Harang,Reds,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,2.75,16.0,6.0,34.0,2.0,231.2,213.0,28.0,52.0,218.0,100.0,0.0,0.0,1.0,96.0,8.0,0.0,3.0,1.0,948.0,12.0,1.09,2.02,8.47,4.19,17.5 %,40.3 %,10.2 %,74.0 %,3.73,0.28800000000000003,3.71,1.14
Joe Blanton,Athletics,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,1.59,14.0,10.0,34.0,3.0,230.0,240.0,16.0,40.0,140.0,106.0,0.0,0.0,1.0,101.0,4.0,0.0,4.0,1.0,950.0,3.0,0.63,1.57,5.48,3.5,10.5 %,46.9 %,6.5 %,68.0 %,3.95,0.299,3.5,1.22
Roy Halladay,Blue Jays,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,3.17,16.0,7.0,31.0,7.0,225.1,232.0,15.0,48.0,139.0,101.0,0.0,0.0,0.0,93.0,3.0,0.0,3.0,1.0,927.0,4.0,0.6,1.92,5.55,2.9,9.8 %,53.1 %,7.1 %,69.5 %,3.71,0.301,3.55,1.24
John Lackey,Angels,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.84,19.0,9.0,33.0,2.0,224.0,219.0,18.0,52.0,179.0,87.0,0.0,0.0,1.0,75.0,12.0,0.0,2.0,2.0,929.0,9.0,0.72,2.09,7.19,3.44,13.7 %,44.7 %,7.3 %,76.0 %,3.01,0.301,3.54,1.21
Erik Bedard,Orioles,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.66,13.0,5.0,28.0,1.0,182.0,141.0,19.0,57.0,221.0,66.0,0.0,0.0,0.0,64.0,5.0,0.0,0.0,1.0,733.0,3.0,0.94,2.82,10.93,3.88,22.4 %,47.9 %,12.3 %,77.7 %,3.16,0.28300000000000003,3.19,1.09
Roy Oswalt,Astros,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,3.08,14.0,7.0,32.0,1.0,212.0,221.0,14.0,60.0,154.0,80.0,0.0,0.0,1.0,75.0,7.0,1.0,6.0,0.0,910.0,1.0,0.59,2.55,6.54,2.57,10.3 %,53.0 %,6.7 %,77.5 %,3.18,0.307,3.59,1.33
Tim Hudson,Braves,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,1.8,16.0,10.0,34.0,1.0,224.1,221.0,10.0,53.0,132.0,87.0,0.0,0.0,2.0,83.0,8.0,0.0,8.0,1.0,925.0,5.0,0.4,2.13,5.3,2.49,8.5 %,62.0 %,6.5 %,72.8 %,3.33,0.292,3.46,1.22
Scott Kazmir,Devil Rays,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,1.54,13.0,9.0,34.0,0.0,206.2,196.0,18.0,89.0,239.0,91.0,0.0,0.0,0.0,80.0,7.0,0.0,1.0,0.0,887.0,10.0,0.78,3.88,10.41,2.69,16.9 %,43.1 %,8.1 %,75.3 %,3.48,0.333,3.45,1.38
Kelvim Escobar,Angels,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,2.89,18.0,7.0,30.0,3.0,195.2,182.0,11.0,66.0,160.0,79.0,0.0,0.0,0.0,74.0,3.0,0.0,2.0,1.0,812.0,9.0,0.51,3.04,7.36,2.42,11.6 %,44.0 %,5.0 %,73.0 %,3.4,0.299,3.39,1.27
Javier Vazquez,White Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,2.19,15.0,8.0,32.0,2.0,216.2,197.0,29.0,50.0,213.0,95.0,0.0,0.0,0.0,90.0,7.0,0.0,2.0,0.0,882.0,5.0,1.2,2.08,8.85,4.26,18.5 %,39.8 %,11.0 %,74.5 %,3.74,0.28800000000000003,3.8,1.14
Dan Haren,Athletics,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,2.2,15.0,9.0,34.0,0.0,222.2,214.0,24.0,55.0,192.0,91.0,0.0,0.0,0.0,76.0,3.0,0.0,1.0,0.0,935.0,10.0,0.97,2.22,7.76,3.49,14.7 %,44.4 %,9.3 %,75.9 %,3.07,0.287,3.7,1.21
Brad Penny,Dodgers,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,2.62,16.0,4.0,33.0,0.0,208.0,199.0,9.0,73.0,135.0,75.0,0.0,0.0,0.0,70.0,5.0,0.0,2.0,0.0,865.0,6.0,0.39,3.16,5.84,1.85,7.2 %,48.7 %,4.7 %,76.4 %,3.03,0.295,3.63,1.31
Chris Young,Padres,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,2.2,9.0,8.0,30.0,0.0,173.0,118.0,10.0,72.0,167.0,66.0,0.0,0.0,4.0,60.0,7.0,0.0,0.0,0.0,705.0,7.0,0.52,3.75,8.69,2.32,13.5 %,29.1 %,4.1 %,71.6 %,3.12,0.241,3.43,1.1
Matt Cain,Giants,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,2.43,7.0,16.0,32.0,1.0,200.0,173.0,14.0,79.0,163.0,84.0,0.0,0.0,0.0,81.0,5.0,0.0,3.0,0.0,832.0,12.0,0.63,3.56,7.34,2.06,10.1 %,39.4 %,5.5 %,72.9 %,3.65,0.278,3.78,1.26
Andy Pettitte,Yankees,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.47,15.0,9.0,34.0,0.0,215.1,238.0,16.0,69.0,141.0,106.0,0.0,0.0,0.0,97.0,1.0,1.0,1.0,0.0,916.0,3.0,0.67,2.88,5.89,2.04,7.9 %,47.7 %,7.0 %,70.7 %,4.05,0.322,3.87,1.43
James Shields,Devil Rays,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6,12.0,8.0,31.0,1.0,215.0,202.0,28.0,36.0,184.0,98.0,0.0,0.0,0.0,92.0,10.0,0.0,0.0,0.0,874.0,9.0,1.17,1.51,7.7,5.11,16.9 %,43.4 %,11.1 %,71.8 %,3.85,0.282,3.86,1.11
Johan Santana,Twins,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.36,15.0,13.0,33.0,1.0,219.0,183.0,33.0,52.0,235.0,88.0,0.0,0.0,1.0,81.0,4.0,0.0,0.0,1.0,878.0,7.0,1.36,2.14,9.66,4.52,20.8 %,38.0 %,13.1 %,78.3 %,3.33,0.271,3.82,1.07
Cole Hamels,Phillies,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.63,15.0,5.0,28.0,2.0,183.1,163.0,25.0,43.0,177.0,72.0,0.0,0.0,0.0,69.0,3.0,0.0,4.0,0.0,743.0,5.0,1.23,2.11,8.69,4.12,18.0 %,41.9 %,12.8 %,78.7 %,3.39,0.279,3.83,1.12
Greg Maddux,Padres,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.71,14.0,11.0,34.0,1.0,198.0,221.0,14.0,25.0,104.0,92.0,0.0,0.0,0.0,91.0,6.0,0.0,3.0,0.0,830.0,5.0,0.64,1.14,4.73,4.16,9.5 %,51.5 %,7.1 %,68.9 %,4.14,0.304,3.58,1.24
Ted Lilly,Cubs,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.13,15.0,8.0,34.0,0.0,207.0,181.0,28.0,55.0,174.0,91.0,0.0,0.0,0.0,88.0,3.0,0.0,2.0,0.0,847.0,7.0,1.22,2.39,7.57,3.16,14.1 %,33.7 %,9.7 %,74.1 %,3.83,0.261,4.16,1.14
Chien-Ming Wang,Yankees,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,2.17,19.0,7.0,30.0,1.0,199.1,199.0,9.0,59.0,104.0,84.0,0.0,0.0,1.0,82.0,8.0,0.0,1.0,0.0,823.0,9.0,0.41,2.66,4.7,1.76,5.5 %,58.4 %,6.0 %,71.8 %,3.7,0.295,3.79,1.29
Gil Meche,Royals,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,1.34,9.0,13.0,34.0,1.0,216.0,218.0,22.0,62.0,156.0,98.0,0.0,0.0,0.0,88.0,3.0,0.0,2.0,0.0,906.0,3.0,0.92,2.58,6.5,2.52,10.4 %,46.8 %,9.2 %,73.4 %,3.67,0.29600000000000004,4.02,1.3
Jeff Francis,Rockies,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,2.69,17.0,9.0,34.0,1.0,215.1,234.0,25.0,63.0,165.0,103.0,0.0,0.0,1.0,101.0,7.0,0.0,7.0,1.0,922.0,1.0,1.04,2.63,6.9,2.62,11.1 %,44.4 %,10.0 %,74.7 %,4.22,0.316,4.19,1.38
Adam Wainwright,Cardinals,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,1.08,14.0,12.0,32.0,1.0,202.0,212.0,13.0,70.0,136.0,93.0,0.0,0.0,0.0,83.0,9.0,0.0,4.0,0.0,882.0,6.0,0.58,3.12,6.06,1.94,7.5 %,48.2 %,5.8 %,72.6 %,3.7,0.304,3.9,1.4
Justin Verlander,Tigers,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,1.82,18.0,6.0,32.0,1.0,201.2,181.0,20.0,67.0,183.0,88.0,0.0,0.0,2.0,82.0,19.0,0.0,3.0,1.0,866.0,17.0,0.89,2.99,8.17,2.73,13.4 %,41.1 %,8.5 %,74.9 %,3.66,0.279,3.99,1.23
Jon Garland,White Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.14,10.0,13.0,32.0,2.0,208.1,219.0,19.0,57.0,98.0,114.0,0.0,0.0,0.0,98.0,4.0,0.0,3.0,1.0,883.0,1.0,0.82,2.46,4.23,1.72,4.6 %,39.4 %,7.1 %,65.5 %,4.23,0.284,4.36,1.32
Felix Hernandez,Mariners,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.33,14.0,7.0,30.0,1.0,190.1,209.0,20.0,53.0,165.0,88.0,0.0,0.0,1.0,83.0,3.0,0.0,4.0,1.0,808.0,7.0,0.95,2.51,7.8,3.11,13.9 %,60.8 %,15.0 %,74.7 %,3.92,0.333,3.75,1.38
Ian Snell,Pirates,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1.52,9.0,12.0,32.0,1.0,208.0,209.0,22.0,68.0,177.0,94.0,0.0,0.0,0.0,87.0,8.0,0.0,4.0,0.0,882.0,12.0,0.95,2.94,7.66,2.6,12.4 %,45.9 %,9.6 %,75.1 %,3.76,0.308,4.01,1.33
Bronson Arroyo,Reds,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.58,9.0,15.0,34.0,1.0,210.2,232.0,28.0,63.0,156.0,109.0,0.0,0.0,0.0,99.0,13.0,0.0,6.0,0.0,921.0,4.0,1.2,2.69,6.66,2.48,10.1 %,35.3 %,9.6 %,74.0 %,4.23,0.309,4.57,1.4
Dustin McGowan,Blue Jays,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.25,12.0,10.0,27.0,2.0,169.2,146.0,14.0,61.0,144.0,80.0,0.0,0.0,0.0,77.0,2.0,0.0,3.0,1.0,705.0,13.0,0.74,3.24,7.64,2.36,11.8 %,53.0 %,9.2 %,68.1 %,4.08,0.273,3.73,1.22
