Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,BB%,K%,BB/K,BABIP,HBP,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA
Skip Schumaker,Cardinals,153,532,586,161,122,34,1,4,85,35,52,2,69,8.9,11.8,0.75,0.341,0,1,1,4,2,2,-9.9,0.09,0.33799999999999997,4.4,0.303,0.364,0.39299999999999996,0.757,1.6,107,0.81
Nick Johnson,Marlins,133,457,574,133,99,24,2,8,71,62,99,4,84,17.2,14.6,1.18,0.33799999999999997,12,5,1,15,2,4,-17.6,0.114,0.376,22.6,0.29100000000000004,0.426,0.405,0.831,1.6,129,3.57
Luis Castillo,Mets,142,486,580,147,131,12,3,1,77,40,69,3,58,11.9,10.0,1.19,0.33799999999999997,1,5,19,15,20,6,-9.0,0.043,0.33399999999999996,2.7,0.302,0.387,0.34600000000000003,0.732,1.5,104,0.08
Adam Jones,Orioles,119,473,519,131,87,22,3,19,83,70,36,3,93,6.9,17.9,0.39,0.308,7,3,0,13,10,4,-5.6,0.18,0.34299999999999997,6.3,0.27699999999999997,0.335,0.457,0.792,1.5,103,0.88
Melky Cabrera,Yankees,154,485,540,133,91,28,1,13,66,68,43,4,59,8.0,10.9,0.73,0.28800000000000003,4,4,4,15,10,2,0.9,0.142,0.32899999999999996,0.2,0.27399999999999997,0.336,0.41600000000000004,0.752,1.5,94,-0.78
Adam Kennedy,Athletics,129,529,587,153,112,29,1,11,65,63,45,2,86,7.7,14.7,0.52,0.326,4,3,5,8,20,6,-8.7,0.121,0.335,3.0,0.289,0.348,0.41,0.758,1.5,103,0.82
Pedro Feliz,Phillies,158,580,625,154,110,30,2,12,62,82,35,3,68,5.6,10.9,0.51,0.281,3,5,2,12,0,1,13.6,0.121,0.304,-12.8,0.266,0.308,0.386,0.6940000000000001,1.4,80,0.5
Marlon Byrd,Rangers,146,547,599,155,90,43,2,20,66,89,32,2,98,5.3,16.4,0.33,0.308,10,10,0,11,8,4,-8.4,0.196,0.34600000000000003,8.8,0.28300000000000003,0.32899999999999996,0.479,0.8079999999999999,1.3,103,0.76
Luke Scott,Orioles,128,449,506,116,64,26,1,25,61,77,55,5,104,10.9,20.6,0.53,0.28300000000000003,1,1,0,4,0,0,-12.9,0.22899999999999998,0.35600000000000004,11.3,0.258,0.34,0.488,0.828,1.3,112,-0.25
Brad Hawpe,Rockies,145,501,588,143,75,42,3,23,82,86,79,7,145,13.4,24.7,0.54,0.35600000000000004,4,4,0,18,1,3,-26.3,0.23399999999999999,0.387,28.5,0.285,0.384,0.519,0.903,1.2,127,2.39
James Loney,Dodgers,158,576,652,162,122,25,2,13,73,90,70,10,68,10.7,10.4,1.03,0.299,0,4,1,16,7,3,-10.3,0.11800000000000001,0.332,1.8,0.281,0.35700000000000004,0.39899999999999997,0.7559999999999999,1.2,103,0.68
Russell Martin,Dodgers,143,505,588,126,100,19,0,7,63,53,69,9,80,11.7,13.6,0.86,0.284,11,1,2,18,11,6,5.2,0.079,0.309,-9.7,0.25,0.35200000000000004,0.32899999999999996,0.68,1.2,87,-2.59
Adam Dunn,Nationals,159,546,668,146,79,29,0,38,81,105,116,16,177,17.4,26.5,0.66,0.324,4,2,0,8,0,1,-44.8,0.262,0.395,36.7,0.267,0.39799999999999996,0.529,0.9279999999999999,1.1,142,2.54
Chase Headley,Padres,156,543,612,142,97,31,2,12,62,64,62,3,133,10.1,21.7,0.47,0.325,5,2,0,19,10,2,-11.1,0.131,0.326,-1.3,0.262,0.342,0.392,0.7340000000000001,1.0,104,1.26
Jorge Cantu,Marlins,149,585,643,169,111,42,0,16,67,100,47,4,81,7.3,12.6,0.58,0.31,6,5,0,15,3,1,-12.8,0.154,0.34299999999999997,7.8,0.289,0.345,0.44299999999999995,0.7879999999999999,1.0,106,3.45
Daniel Murphy,Mets,155,508,556,135,81,38,4,12,60,63,38,4,69,6.8,12.4,0.55,0.284,0,6,4,13,4,2,-5.7,0.161,0.319,-4.3,0.266,0.313,0.42700000000000005,0.741,0.8,94,-0.61
Jason Kendall,Brewers,134,452,526,109,86,19,2,2,48,43,46,6,58,8.7,11.0,0.79,0.27,17,5,6,11,7,2,9.8,0.064,0.29,-17.0,0.24100000000000002,0.331,0.305,0.636,0.8,72,-0.88
Cristian Guzman,Nationals,135,531,555,151,114,24,7,6,74,52,16,0,75,2.9,13.5,0.21,0.322,1,1,6,9,4,5,0.8,0.105,0.305,-10.8,0.284,0.306,0.39,0.696,0.8,82,-0.23
Magglio Ordonez,Tigers,131,465,518,144,109,24,2,9,54,50,51,2,65,9.8,12.5,0.78,0.344,0,2,0,19,3,1,-13.4,0.11800000000000001,0.35600000000000004,11.7,0.31,0.376,0.428,0.804,0.8,113,0.45
Carlos Lee,Astros,160,610,662,183,121,35,1,26,65,102,41,5,51,6.2,7.7,0.8,0.29,3,8,0,21,5,3,-16.6,0.18899999999999997,0.35600000000000004,15.2,0.3,0.34299999999999997,0.489,0.831,0.8,118,1.41
Kaz Matsui,Astros,132,476,533,119,88,20,2,9,56,46,34,2,85,6.4,15.9,0.4,0.285,3,4,16,4,19,3,1.9,0.107,0.292,-16.4,0.25,0.302,0.35700000000000004,0.659,0.8,74,-1.33
Orlando Cabrera,Twins,160,656,708,186,138,36,3,9,83,77,36,1,71,5.1,10.0,0.51,0.302,0,10,6,22,13,4,-5.9,0.105,0.309,-11.6,0.284,0.316,0.389,0.705,0.7,85,-1.02
David Eckstein,Padres,136,503,568,131,100,27,2,2,64,51,39,1,46,6.9,8.1,0.85,0.281,9,4,13,8,3,1,-0.5,0.07400000000000001,0.29600000000000004,-15.2,0.26,0.32299999999999995,0.33399999999999996,0.657,0.7,84,1.43
Dexter Fowler,Rockies,135,433,518,115,72,29,10,4,73,34,67,1,116,12.9,22.4,0.58,0.35100000000000003,1,3,14,4,27,10,-14.4,0.141,0.342,5.9,0.266,0.363,0.406,0.77,0.7,97,-0.56
Jhonny Peralta,Indians,151,582,645,148,101,35,1,11,57,83,51,0,134,7.9,20.8,0.38,0.309,4,6,2,20,0,2,4.0,0.12,0.307,-11.7,0.254,0.316,0.375,0.69,0.7,83,-1.86
Jack Cust,Athletics,149,513,612,123,82,16,0,25,88,70,93,5,185,15.2,30.2,0.5,0.319,2,4,0,7,4,1,-20.8,0.177,0.342,6.9,0.24,0.35600000000000004,0.41700000000000004,0.773,0.6,108,0.28
Bengie Molina,Giants,132,491,520,130,84,25,1,20,52,80,13,3,68,2.5,13.1,0.19,0.266,5,11,0,14,0,0,2.6,0.177,0.308,-8.7,0.265,0.285,0.442,0.727,0.3,86,-0.27
David Ortiz,Red Sox,150,541,627,129,65,35,1,28,77,99,74,5,134,11.8,21.4,0.55,0.262,5,7,0,9,0,2,-16.0,0.22399999999999998,0.342,7.0,0.23800000000000002,0.332,0.462,0.794,0.3,100,0.65
Jeff Francoeur,Mets,157,593,632,166,115,32,4,15,72,76,23,5,92,3.6,14.6,0.25,0.305,6,9,1,13,6,4,-9.6,0.14300000000000002,0.315,-7.3,0.28,0.309,0.423,0.732,0.1,90,-2.01
Alex Rios,White Sox,149,582,633,144,94,31,2,17,63,71,37,1,107,5.8,16.9,0.35,0.273,6,7,1,21,24,5,-4.9,0.14800000000000002,0.302,-14.0,0.247,0.29600000000000004,0.395,0.691,-0.1,77,-1.45
Alfonso Soriano,Cubs,117,477,522,115,69,25,1,20,64,55,40,6,118,7.7,22.6,0.34,0.27899999999999997,3,2,0,7,9,2,-8.2,0.182,0.313,-6.8,0.24100000000000002,0.303,0.423,0.726,-0.1,83,0.57
Edgar Renteria,Giants,124,460,510,115,90,19,1,5,50,48,39,5,69,7.6,13.5,0.57,0.281,1,5,5,17,7,2,5.7,0.078,0.282,-19.7,0.25,0.307,0.32799999999999996,0.635,-0.1,68,-0.78
Vernon Wells,Blue Jays,158,630,684,164,109,37,3,15,84,66,48,2,86,7.0,12.6,0.56,0.27899999999999997,1,5,0,18,17,4,-14.3,0.14,0.312,-9.7,0.26,0.311,0.4,0.711,-0.1,84,-2.62
Emilio Bonifacio,Marlins,127,461,509,116,98,11,6,1,72,27,34,0,95,6.7,18.7,0.36,0.312,2,4,8,5,21,9,-3.1,0.055999999999999994,0.27699999999999997,-21.9,0.252,0.303,0.308,0.611,-0.5,61,-1.71
Mark Teahen,Royals,144,524,571,142,95,34,1,12,69,50,37,4,123,6.5,21.5,0.3,0.332,6,2,2,12,8,1,-15.4,0.13699999999999998,0.321,-3.6,0.271,0.325,0.408,0.7340000000000001,-0.5,90,-1.66
Jermaine Dye,White Sox,141,503,574,126,79,19,1,27,78,81,64,2,108,11.1,18.8,0.59,0.268,5,2,0,15,0,2,-28.0,0.203,0.34700000000000003,8.6,0.25,0.34,0.45299999999999996,0.7929999999999999,-0.8,105,-1.25
Garret Anderson,Braves,135,496,534,133,93,27,0,13,52,61,27,2,73,5.1,13.7,0.37,0.28600000000000003,2,9,0,11,1,0,-16.2,0.133,0.306,-10.1,0.268,0.303,0.401,0.705,-1.0,83,-1.4
Aubrey Huff,Tigers,150,536,597,129,83,30,1,15,59,85,51,7,87,8.5,14.6,0.59,0.26,5,5,0,15,0,6,-18.6,0.14400000000000002,0.303,-12.6,0.24100000000000002,0.31,0.384,0.6940000000000001,-2.1,77,-0.32
Yuniesky Betancourt,Royals,134,470,508,115,83,20,6,6,40,49,21,0,44,4.1,8.7,0.48,0.256,0,6,11,17,3,3,-10.9,0.106,0.273,-23.2,0.245,0.27399999999999997,0.35100000000000003,0.625,-2.5,61,-2.13
