Name,Team,G,AB,PA,H_b,1B,2B,3B,HR_b,R_b,RBI,BB_b,IBB_b,SO_b,BB%,K%,BB/K,BABIP_b,HBP_b,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA,W,L,GS,CG,IP,H_p,HR_p,BB_p,SO_p,R_p,SV,BS,BK,ER,HBP_p,HLD,IBB_p,ShO,TBF,WP,HR/9,BB/9,K/9,K/BB,K-BB%,GB%,HR/FB,LOB%,ERA,BABIP_p,FIP,WHIP
Randy Johnson,Yankees,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,-1.93,17.0,11.0,33.0,2.0,205.0,194.0,28.0,60.0,172.0,125.0,0.0,0.0,2.0,114.0,10.0,0.0,1.0,0.0,860.0,3.0,1.23,2.63,7.55,2.87,13.0 %,41.9 %,10.9 %,61.8 %,5.0,0.281,4.27,1.24
Zach Duke,Pirates,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,-1.19,10.0,15.0,34.0,2.0,215.1,255.0,17.0,68.0,117.0,116.0,0.0,0.0,1.0,107.0,7.0,0.0,6.0,1.0,935.0,8.0,0.71,2.84,4.89,1.72,5.2 %,51.3 %,8.3 %,69.9 %,4.47,0.328,4.13,1.5
Vicente Padilla,Rangers,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.11,15.0,10.0,33.0,0.0,200.0,206.0,21.0,70.0,156.0,108.0,0.0,0.0,2.0,100.0,17.0,0.0,2.0,0.0,872.0,4.0,0.94,3.15,7.02,2.23,9.9 %,44.1 %,9.9 %,70.2 %,4.5,0.304,4.26,1.38
Joe Blanton,Athletics,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,-0.91,16.0,12.0,31.0,1.0,194.1,241.0,17.0,58.0,107.0,111.0,0.0,0.0,0.0,104.0,5.0,0.0,4.0,1.0,856.0,3.0,0.79,2.69,4.96,1.84,5.7 %,43.3 %,6.8 %,68.9 %,4.82,0.335,4.16,1.54
Freddy Garcia,White Sox,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.48,17.0,9.0,33.0,1.0,216.1,228.0,32.0,48.0,135.0,116.0,0.0,0.0,0.0,109.0,7.0,0.0,3.0,0.0,917.0,4.0,1.33,2.0,5.62,2.81,9.5 %,41.2 %,10.9 %,70.1 %,4.53,0.282,4.58,1.28
Dontrelle Willis,Marlins,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.04,12.0,12.0,34.0,4.0,223.1,234.0,21.0,83.0,160.0,106.0,0.0,0.0,1.0,96.0,19.0,0.0,6.0,1.0,975.0,6.0,0.85,3.34,6.45,1.93,7.9 %,47.5 %,9.2 %,75.0 %,3.87,0.308,4.31,1.42
Ervin Santana,Angels,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.44,16.0,8.0,33.0,0.0,204.0,181.0,21.0,70.0,141.0,106.0,0.0,0.0,2.0,97.0,11.0,0.0,2.0,0.0,846.0,10.0,0.93,3.09,6.22,2.01,8.4 %,38.6 %,7.7 %,67.1 %,4.28,0.265,4.29,1.23
Tom Glavine,Mets,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.44,15.0,7.0,32.0,0.0,198.0,202.0,22.0,62.0,131.0,94.0,0.0,0.0,0.0,84.0,6.0,0.0,7.0,0.0,842.0,1.0,1.0,2.82,5.95,2.11,8.2 %,44.3 %,10.9 %,73.6 %,3.82,0.29,4.3,1.33
Miguel Batista,Diamondbacks,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,-0.08,11.0,8.0,33.0,3.0,206.1,231.0,18.0,84.0,110.0,116.0,0.0,0.0,1.0,105.0,6.0,0.0,5.0,1.0,910.0,14.0,0.79,3.66,4.8,1.31,2.9 %,51.7 %,9.2 %,69.3 %,4.58,0.308,4.52,1.53
Justin Verlander,Tigers,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.21,17.0,9.0,30.0,1.0,186.0,187.0,21.0,60.0,124.0,78.0,0.0,0.0,1.0,75.0,6.0,0.0,1.0,1.0,776.0,5.0,1.02,2.9,6.0,2.07,8.3 %,41.9 %,10.3 %,78.3 %,3.63,0.294,4.35,1.33
Doug Davis,Brewers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,-1.03,11.0,11.0,34.0,1.0,203.1,206.0,19.0,102.0,159.0,118.0,0.0,0.0,0.0,111.0,5.0,0.0,1.0,1.0,904.0,3.0,0.84,4.51,7.04,1.56,6.3 %,44.1 %,8.8 %,68.1 %,4.91,0.302,4.38,1.51
Orlando Hernandez,Mets,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.19,11.0,11.0,29.0,1.0,162.1,155.0,22.0,61.0,164.0,90.0,0.0,0.0,3.0,84.0,12.0,0.0,5.0,0.0,699.0,1.0,1.22,3.38,9.09,2.69,14.7 %,34.0 %,10.5 %,70.0 %,4.66,0.302,4.24,1.33
Scott Olsen,Marlins,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.58,12.0,10.0,31.0,0.0,180.2,160.0,23.0,75.0,166.0,94.0,0.0,0.0,0.0,81.0,7.0,0.0,1.0,0.0,761.0,8.0,1.15,3.74,8.27,2.21,12.0 %,44.8 %,12.5 %,70.5 %,4.04,0.28,4.33,1.3
Clay Hensley,Padres,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.78,11.0,12.0,29.0,1.0,187.0,174.0,15.0,76.0,122.0,82.0,0.0,1.0,0.0,77.0,3.0,1.0,7.0,1.0,787.0,3.0,0.72,3.66,5.87,1.61,5.8 %,53.9 %,8.9 %,73.7 %,3.71,0.278,4.15,1.34
Tim Hudson,Braves,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,-0.09,13.0,12.0,35.0,2.0,218.1,235.0,25.0,79.0,141.0,129.0,0.0,0.0,0.0,118.0,9.0,0.0,10.0,1.0,959.0,7.0,1.03,3.26,5.81,1.78,6.5 %,57.8 %,14.4 %,67.4 %,4.86,0.298,4.55,1.44
Jon Lieber,Phillies,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,-0.12,9.0,11.0,27.0,2.0,168.0,196.0,27.0,24.0,100.0,100.0,0.0,0.0,0.0,92.0,6.0,0.0,3.0,1.0,714.0,3.0,1.45,1.29,5.36,4.17,10.6 %,43.0 %,13.5 %,67.0 %,4.93,0.303,4.58,1.31
Cliff Lee,Indians,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,-0.58,14.0,11.0,33.0,1.0,200.2,224.0,29.0,58.0,129.0,114.0,0.0,0.0,0.0,98.0,8.0,0.0,3.0,0.0,882.0,3.0,1.3,2.6,5.79,2.22,8.1 %,32.7 %,8.8 %,70.6 %,4.4,0.29600000000000004,4.73,1.41
Matt Morris,Giants,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,-1.38,10.0,15.0,33.0,2.0,207.2,218.0,22.0,63.0,117.0,123.0,0.0,0.0,3.0,115.0,14.0,0.0,9.0,0.0,903.0,1.0,0.95,2.73,5.07,1.86,6.0 %,45.7 %,9.5 %,65.1 %,4.98,0.285,4.51,1.35
Barry Zito,Athletics,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.27,16.0,10.0,34.0,0.0,221.0,211.0,27.0,99.0,151.0,99.0,0.0,0.0,2.0,94.0,13.0,0.0,5.0,0.0,945.0,4.0,1.1,4.03,6.15,1.53,5.5 %,38.3 %,9.0 %,78.5 %,3.83,0.281,4.89,1.4
Nate Robertson,Tigers,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.83,13.0,13.0,32.0,1.0,208.2,206.0,29.0,67.0,137.0,98.0,0.0,0.0,0.0,89.0,8.0,0.0,2.0,0.0,881.0,6.0,1.25,2.89,5.91,2.04,8.0 %,46.7 %,13.2 %,76.1 %,3.84,0.277,4.72,1.31
Chris Young,Padres,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.29,11.0,5.0,31.0,0.0,179.1,134.0,28.0,69.0,164.0,72.0,0.0,0.0,1.0,69.0,6.0,0.0,4.0,0.0,735.0,6.0,1.41,3.46,8.23,2.38,12.9 %,25.4 %,10.4 %,80.7 %,3.46,0.226,4.6,1.13
Mark Hendrickson,Dodgers,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,-0.09,6.0,15.0,25.0,1.0,164.2,173.0,17.0,62.0,99.0,87.0,0.0,0.0,1.0,77.0,4.0,1.0,0.0,1.0,719.0,6.0,0.93,3.39,5.41,1.6,5.2 %,47.8 %,8.7 %,70.6 %,4.21,0.29100000000000004,4.49,1.43
Ted Lilly,Blue Jays,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.47,15.0,13.0,32.0,0.0,181.2,179.0,28.0,81.0,160.0,98.0,0.0,0.0,4.0,87.0,4.0,0.0,6.0,0.0,797.0,7.0,1.39,4.01,7.93,1.98,9.9 %,37.7 %,12.1 %,73.8 %,4.31,0.28800000000000003,4.79,1.43
Kenny Rogers,Tigers,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.76,17.0,8.0,33.0,0.0,204.0,195.0,23.0,62.0,99.0,97.0,0.0,0.0,0.0,87.0,9.0,0.0,2.0,0.0,849.0,5.0,1.01,2.74,4.37,1.6,4.4 %,50.0 %,10.8 %,72.3 %,3.84,0.262,4.69,1.26
Livan Hernandez,Diamondbacks,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.17,13.0,13.0,34.0,0.0,216.0,246.0,29.0,78.0,128.0,125.0,0.0,0.0,0.0,116.0,4.0,0.0,6.0,0.0,959.0,1.0,1.21,3.25,5.33,1.64,5.2 %,36.4 %,9.3 %,70.6 %,4.83,0.301,4.85,1.5
Ian Snell,Pirates,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,-0.23,14.0,11.0,32.0,0.0,186.0,198.0,29.0,74.0,169.0,104.0,0.0,0.0,0.0,98.0,2.0,0.0,4.0,0.0,813.0,8.0,1.4,3.58,8.18,2.28,11.7 %,42.7 %,14.9 %,72.8 %,4.74,0.314,4.58,1.46
Jarrod Washburn,Mariners,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,-0.56,8.0,14.0,31.0,0.0,187.0,198.0,25.0,55.0,103.0,103.0,0.0,0.0,0.0,97.0,7.0,0.0,2.0,0.0,809.0,3.0,1.2,2.65,4.96,1.87,5.9 %,39.7 %,9.3 %,69.8 %,4.67,0.279,4.78,1.35
Jamie Moyer,Phillies,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.22,11.0,14.0,33.0,2.0,211.1,228.0,33.0,51.0,108.0,110.0,0.0,0.0,1.0,101.0,5.0,0.0,5.0,1.0,894.0,3.0,1.41,2.17,4.6,2.12,6.4 %,40.0 %,11.7 %,73.2 %,4.3,0.28,4.95,1.32
Gil Meche,Mariners,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,-0.59,11.0,8.0,32.0,1.0,186.2,183.0,24.0,84.0,156.0,106.0,0.0,0.0,2.0,93.0,8.0,0.0,2.0,0.0,811.0,4.0,1.16,4.05,7.52,1.86,8.9 %,43.1 %,11.3 %,70.0 %,4.48,0.295,4.63,1.43
Jeff Suppan,Cardinals,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.63,12.0,7.0,32.0,0.0,190.0,207.0,21.0,69.0,104.0,100.0,0.0,0.0,0.0,87.0,8.0,0.0,6.0,0.0,837.0,8.0,0.99,3.27,4.93,1.51,4.2 %,46.8 %,10.8 %,72.3 %,4.12,0.293,4.7,1.45
Claudio Vargas,Diamondbacks,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,-0.36,12.0,10.0,30.0,0.0,167.2,185.0,27.0,52.0,123.0,101.0,0.0,0.0,1.0,90.0,8.0,0.0,2.0,0.0,747.0,9.0,1.45,2.79,6.6,2.37,9.5 %,39.9 %,11.6 %,69.5 %,4.83,0.294,4.85,1.41
Josh Fogg,Rockies,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,-0.18,11.0,9.0,31.0,1.0,172.0,206.0,24.0,60.0,93.0,115.0,0.0,0.0,0.0,105.0,6.0,0.0,13.0,1.0,765.0,3.0,1.26,3.14,4.87,1.55,4.3 %,42.5 %,10.8 %,65.9 %,5.49,0.313,5.03,1.55
Mark Buehrle,White Sox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,-0.74,12.0,13.0,32.0,1.0,204.0,247.0,36.0,48.0,98.0,124.0,0.0,0.0,1.0,113.0,6.0,0.0,5.0,0.0,876.0,0.0,1.59,2.12,4.32,2.04,5.7 %,44.1 %,13.8 %,70.6 %,4.99,0.307,5.27,1.45
Paul Byrd,Indians,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,-2.01,10.0,9.0,31.0,1.0,179.0,232.0,26.0,38.0,88.0,120.0,0.0,0.0,0.0,97.0,6.0,0.0,3.0,0.0,805.0,2.0,1.31,1.91,4.42,2.32,6.2 %,38.5 %,10.6 %,65.1 %,4.88,0.318,4.79,1.51
Rodrigo Lopez,Orioles,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,-2.01,9.0,18.0,29.0,0.0,189.0,234.0,32.0,59.0,136.0,129.0,0.0,0.0,1.0,124.0,4.0,0.0,2.0,0.0,847.0,6.0,1.52,2.81,6.48,2.31,9.1 %,42.8 %,14.3 %,66.6 %,5.9,0.328,4.91,1.55
Brad Radke,Twins,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,-0.26,12.0,9.0,28.0,0.0,162.1,197.0,24.0,32.0,83.0,87.0,0.0,0.0,0.0,78.0,1.0,0.0,3.0,0.0,689.0,2.0,1.33,1.77,4.6,2.59,7.4 %,41.6 %,11.1 %,72.8 %,4.32,0.315,4.66,1.41
Paul Maholm,Pirates,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-0.94,8.0,10.0,30.0,0.0,176.0,202.0,19.0,81.0,117.0,98.0,0.0,0.0,1.0,93.0,12.0,0.0,6.0,0.0,788.0,3.0,0.97,4.14,5.98,1.44,4.6 %,53.0 %,12.8 %,73.4 %,4.76,0.327,4.81,1.61
Mark Redman,Royals,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-0.79,11.0,10.0,29.0,2.0,167.0,202.0,19.0,63.0,76.0,110.0,0.0,0.0,2.0,106.0,8.0,0.0,1.0,1.0,740.0,12.0,1.02,3.4,4.1,1.21,1.8 %,44.8 %,9.4 %,66.2 %,5.71,0.319,4.99,1.59
Cory Lidle,Yankees,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-0.51,12.0,10.0,30.0,0.0,170.2,181.0,30.0,58.0,130.0,100.0,0.0,0.0,0.0,92.0,11.0,0.0,4.0,0.0,745.0,5.0,1.58,3.06,6.86,2.24,9.7 %,49.9 %,16.9 %,72.1 %,4.85,0.293,5.12,1.4
Josh Beckett,Red Sox,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32,16.0,11.0,33.0,0.0,204.2,191.0,36.0,74.0,158.0,120.0,0.0,0.0,1.0,114.0,10.0,0.0,1.0,0.0,869.0,11.0,1.58,3.25,6.95,2.14,9.7 %,45.1 %,15.4 %,69.0 %,5.01,0.262,5.12,1.29
Kris Benson,Orioles,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.29,11.0,12.0,30.0,3.0,183.0,199.0,33.0,58.0,88.0,105.0,0.0,0.0,0.0,98.0,7.0,0.0,2.0,0.0,781.0,6.0,1.62,2.85,4.33,1.52,3.8 %,41.5 %,13.9 %,73.0 %,4.82,0.279,5.59,1.4
Steve Trachsel,Mets,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.69,15.0,8.0,30.0,1.0,164.2,185.0,23.0,78.0,79.0,94.0,0.0,0.0,0.0,91.0,4.0,0.0,1.0,0.0,736.0,4.0,1.26,4.26,4.32,1.01,0.1 %,41.5 %,10.1 %,73.7 %,4.97,0.293,5.5,1.6
Joel Pineiro,Mariners,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-2.53,8.0,13.0,25.0,1.0,165.2,209.0,23.0,64.0,87.0,123.0,1.0,1.0,1.0,117.0,10.0,4.0,13.0,0.0,753.0,4.0,1.25,3.48,4.73,1.36,3.1 %,47.6 %,13.4 %,63.8 %,6.36,0.327,5.24,1.65
Jeff Weaver,Cardinals,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-2.47,8.0,14.0,31.0,0.0,172.0,213.0,34.0,47.0,107.0,117.0,0.0,0.0,0.0,110.0,10.0,0.0,1.0,0.0,770.0,5.0,1.78,2.46,5.6,2.28,7.8 %,39.0 %,14.9 %,68.8 %,5.76,0.313,5.47,1.51
Ramon Ortiz,Nationals,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-2.14,11.0,16.0,33.0,0.0,190.2,230.0,31.0,64.0,104.0,127.0,0.0,0.0,3.0,118.0,18.0,0.0,14.0,0.0,871.0,4.0,1.46,3.02,4.91,1.63,4.6 %,40.8 %,11.7 %,68.9 %,5.57,0.304,5.46,1.54
Jason Marquis,Cardinals,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-2.09,14.0,16.0,33.0,0.0,194.1,221.0,35.0,75.0,96.0,136.0,0.0,0.0,1.0,130.0,16.0,0.0,2.0,0.0,870.0,2.0,1.62,3.47,4.45,1.28,2.4 %,42.6 %,13.1 %,66.9 %,6.02,0.287,5.9,1.52
Carlos Silva,Twins,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.78,11.0,15.0,31.0,0.0,180.1,246.0,38.0,32.0,70.0,130.0,0.0,0.0,0.0,119.0,7.0,2.0,4.0,0.0,811.0,1.0,1.9,1.6,3.49,2.19,4.7 %,43.5 %,16.1 %,66.9 %,5.94,0.313,5.76,1.54
